epoch,train_loss,eval_loss,eval_top1,eval_top5
0,2.8622581428951688,1.1779064225006104,76.43799998046875,93.26800001953124
1,2.5962538012751826,1.143936821975708,76.5660000341797,93.25999999511718
2,2.413924905988905,1.1072890838241578,76.68000000732422,93.36800004882812
3,2.3320808322341353,1.0802922830200195,76.72600003417969,93.38399997558594
4,2.3014274349919073,1.0604929513549806,76.72200000488282,93.38200004882812
5,2.2808177647767245,1.046414680709839,76.7380000048828,93.38200002197266
6,2.2665225576471397,1.0360527225112914,76.7260000048828,93.40000002197266
7,2.2475671061763056,1.0282320018577575,76.70000002929687,93.38600001953125
8,2.261881192525228,1.0222232285690307,76.71800000488281,93.37400002197266
9,2.2464224762386746,1.0174247103500367,76.70200002929687,93.38200002197266
10,2.243006043963962,1.0137830137634278,76.7420000024414,93.41600002441406
11,2.2164449426862927,1.010941901512146,76.7340000024414,93.45200002441406
12,2.2023777431911893,1.0086798819732665,76.72199997558593,93.46600004882812
13,2.203708595699734,1.0069339781951905,76.7239999975586,93.4680000732422
14,2.1898106557351573,1.0054868021392822,76.70599997070312,93.48000007324218
15,2.2002228012791387,1.0044530424499512,76.72800004394531,93.48600001953125
16,2.1755665055027715,1.003563713722229,76.73200004394532,93.48400001953125
17,2.2022661632961698,1.0028429525756837,76.71600004394531,93.47399999511718
18,2.1576882380026357,1.0022724781036376,76.72999996582031,93.49199999511718
19,2.189481532132184,1.0015834615135193,76.74399999267578,93.48799999511719
20,2.1960472795698376,1.0009836693763734,76.72599999267578,93.5179999951172
21,2.181379132800632,1.0004025160598755,76.74400001953126,93.5299999951172
22,2.1659413002155445,0.999917699508667,76.75800001953125,93.51599999511718
23,2.1778905833209,0.9994186818122863,76.77999999267578,93.52599999511719
24,2.16454138579192,0.9989120489311218,76.78200001953125,93.50799999511719
25,2.185491588380602,0.9984514130020141,76.78199999511719,93.5179999951172
26,2.1315555925722474,0.998076415348053,76.80199999511719,93.52799999511718
27,2.156974615874114,0.9976946495819092,76.81200001953125,93.52799999511718
28,2.155073960622152,0.9974410219573975,76.81600001953124,93.5419999951172
29,2.1449725407141225,0.9971040546417236,76.84199999511719,93.53199999511719
30,2.151121766478927,0.9968662568283081,76.85799999267579,93.52599999511719
31,2.1498050601394088,0.9966381219482422,76.83800001953125,93.53199999511719
32,2.1391030064335577,0.9963128061866761,76.85599999267578,93.53199999511719
33,2.1688160984604448,0.9961682075881958,76.84200001953126,93.5359999951172
34,2.171882567582307,0.9958029005813599,76.85200001953125,93.55199999511719
35,2.147796224664759,0.9955186909484863,76.87399999511719,93.53999999511718
36,2.157221281969989,0.9952226122093201,76.8779999951172,93.55999999511718
37,2.1651105792434127,0.9950214451980591,76.87599999511718,93.57399999511719
38,2.173744466569689,0.9948774979782105,76.86799999511719,93.56200001953125
39,2.1501295743165194,0.9947593251609802,76.85999999511719,93.55600001953125
40,2.1362030152921325,0.994528633518219,76.85799999511718,93.55400001953124
41,2.1423232555389404,0.9941524976730347,76.8779999951172,93.56000001953124
